390,524,4
390,4787,3
390,509,4
390,377,4
390,267,0.5
390,653,4.5
390,2253,2
390,2162,0.5
390,65,2
390,2161,4
390,553,3
390,455,2
390,2105,3
390,1370,3
390,3034,4
390,2141,3
390,1441,3
390,1380,4
390,1265,3
390,1088,4
390,708,2.5
390,2453,3
390,1259,4
390,1396,4
390,475,4
390,1682,3.5
390,596,4
390,2012,3
390,381,4
390,1999,3
390,1408,3
390,4499,3
390,158,3
390,3107,4
390,6523,1
390,3699,3
390,2302,4
390,1091,3
390,762,2
390,3476,3
390,2020,4
390,5,2
390,1479,3
390,153,2
390,19,2
390,1970,4
390,12,3
390,160,0.5
390,539,3
390,1059,2
390,534,4
390,597,4
390,3686,3
390,24,2
390,1246,5
390,1266,3
390,6947,4.5
390,1993,2
390,1268,5
390,1884,4
390,5055,4
390,2268,4
390,489,1
390,319,4
390,2470,3
390,2093,4
390,4613,2
390,590,4
390,663,3
390,5876,4
390,104,2
390,480,5
390,364,5
390,2469,4
390,2046,4
390,5065,2
390,3489,0.5
390,18,4
390,2117,3
390,2099,4
390,1562,2
390,2617,2.5
390,260,4
390,2072,1
390,1998,3
390,1777,3
390,2455,3
390,1377,2
390,2193,4
390,174,2
390,1992,3
390,225,2
390,902,3
390,2140,4.5
390,2321,3
390,4344,2.5
390,1378,4
390,2077,4
390,2088,2
390,186,3
390,345,3
390,2018,4.5
390,1374,4
390,327,1
390,383,3
390,5528,4
390,595,4
390,2011,4
390,5146,1
390,2616,2
390,550,3
390,4226,4
390,2657,3
390,344,4
390,533,2
390,709,3
390,2003,4
390,1092,3
390,6166,2
390,423,4
390,3033,3
390,1373,2
390,585,2
390,203,3
390,216,2
390,2798,0.5
390,2123,3
390,1365,4
390,2701,1
390,276,2
390,546,1
390,1126,2
390,4676,0.5
390,1285,4
390,1610,3
390,393,2
390,502,2
390,910,4.5
390,4638,3
390,2762,4.5
390,3,3
390,542,3
390,4558,1.5
390,218,3
390,231,4
390,2144,4
390,1678,4
390,2,2
390,1909,3
390,441,4
390,832,3
390,2788,4
390,2100,3
390,3175,4
390,2119,3
390,4326,4
390,4688,3
390,4477,1
390,2143,5
390,8880,2.5
390,778,5
390,5072,3
390,5002,3
390,2080,4
390,4896,4
390,1372,5
390,5060,4
390,2002,3
390,780,4
390,8464,4.5
390,2959,4.5
390,157,3
390,4564,3
390,527,5
390,3418,3
390,300,3
390,2791,4
390,380,4
390,1588,1
390,1393,4
390,1376,4
390,163,4
390,8874,4
390,5618,5
390,2033,4
390,3526,3
390,2004,3
390,2133,2
390,2333,4
390,350,4
390,4951,3
390,1994,3
390,168,4
390,5956,3
390,2115,4
390,2640,3
390,1394,3
390,500,4
390,594,4
390,588,5
390,1271,3
390,2082,3
390,2502,3.5
390,1073,5
390,2019,5
390,256,2
390,239,2
390,93,3
390,337,3
390,2005,3
390,329,3
390,673,1
390,2325,1
390,3701,3
390,316,2
390,5902,4
390,8961,3.5
390,427,2
390,919,5
390,2054,3
390,691,1
409,2722,2
409,546,3
409,4643,0.5
426,260,5
426,1590,4
426,1562,1
426,2528,4
426,595,4
426,1370,3
426,1387,4
426,1073,4
426,163,4
426,1608,2
426,303,4
426,153,2
426,674,4
426,442,3
426,1480,3
426,2139,4
426,594,5
426,165,3
426,1912,4
426,457,3
426,2890,4
426,780,3
426,1544,1
426,2085,4
426,2000,4
426,3107,2
426,2001,4
426,2105,3
426,2153,1
426,1127,3
426,2959,3
426,2133,4
426,2033,4
426,2640,4
426,2116,4
426,836,2
426,2642,3
426,2470,3
426,145,2
426,21,3
426,2617,3
426,2018,5
426,1374,2
426,434,2
426,480,3
426,6,1
426,2087,5
426,2699,3
426,849,2
426,89,2
426,2161,3
426,590,4
426,2094,3
426,2023,3
426,2294,3
426,2193,2
426,349,2
426,2115,4
426,1690,2
426,70,4
426,2005,4
426,2028,4
426,504,2
426,588,4
426,198,3
426,1573,1
426,3052,4
426,288,3
426,919,5
426,1282,4
426,1676,3
426,1391,4
426,3104,4
426,1378,3
426,1580,4
426,1405,4
426,1488,2
426,377,4
426,1259,5
426,2088,3
426,592,4
426,2288,4
426,380,4
426,466,3
426,1954,4
426,1377,4
426,364,4
426,173,3
426,858,5
426,786,2
449,2762,4
457,7090,4.5
457,8961,3.5
457,1213,4.5
457,123,3.5
457,1673,4
457,2965,2
457,923,4.5
457,1566,3
457,1252,4.5
457,2023,3.5
457,4226,4.5
457,110,4
457,1732,4
457,6951,2.5
457,215,4.5
457,5971,3.5
457,2692,3.5
457,2395,3.5
457,480,4
457,277,3
457,3176,3
457,4993,4.5
457,296,3.5
457,858,5
457,2019,4
457,592,3
457,3030,4
457,541,3
457,260,4
457,750,4
457,1954,4
457,2762,4
457,500,3
457,2105,3
457,2959,3
457,8665,4
457,586,3.5
457,6016,4
457,593,4
457,912,4.5
457,4886,3.5
457,5618,4
457,2324,4.5
457,1359,2.5
457,3578,4.5
457,2,3
457,2288,4.5
457,1682,3.5
457,4896,3.5
457,111,4
457,307,4
457,527,4.5
457,3160,5
457,87,2.5
457,318,4.5
457,5995,4.5
457,2291,3
457,1588,2.5
457,4973,4.5
457,6643,4.5
457,5816,3.5
457,608,3.5
457,1580,3.5
457,2028,4
457,3114,3.5
457,3089,4
457,1721,3.5
457,4781,2
457,4995,4.5
475,599,4
475,5147,5
475,3418,4
475,1278,4
475,2657,4
475,1408,4
475,2100,4
475,236,4
475,4995,4
496,3072,5
496,1682,3
496,260,5
496,628,4
496,1358,4
496,647,3
502,5618,3
502,2959,4
502,527,5
502,318,5
502,260,2.5
502,912,2.5
502,1213,2
502,750,1.5
502,858,3
690,377,2.5
690,296,4.5
690,1994,0.5
690,4226,4
690,1381,3
690,4995,4.5
690,349,4
690,500,3.5
690,1393,3.5
690,5816,4.5
690,3686,1.5
690,147,4
690,2011,2.5
690,165,2
690,648,2.5
690,4011,4.5
690,1721,1.5
690,231,4
690,480,3
690,1573,4.5
690,17,4
690,587,3.5
690,454,4
690,2085,2
690,292,2.5
690,1961,4.5
690,2617,0.5
690,4896,4
690,1792,2
690,4973,4
690,539,3.5
690,837,1
690,4034,4
690,308,4
690,1680,3.5
690,608,3
690,8368,3.5
690,364,3.5
690,780,2.5
690,457,4
690,3578,4.5
690,8961,4
690,2291,4
690,185,4
690,110,1.5
690,141,4
690,21,4
690,597,4
690,527,4.5
690,1644,0.5
690,1672,4
702,595,2.5
702,8961,4
702,4011,4.5
702,4638,3
702,6016,3.5
702,2617,3.5
702,3176,3.5
702,2805,2.5
702,4368,0.5
702,8665,3.5
702,8970,4
702,858,5
702,8974,3
702,7451,1
702,527,5
702,4771,3
702,6934,3
702,1682,4
702,2694,3
702,3578,4.5
702,5048,1.5
702,5991,4
702,1835,3
702,2324,4
702,8984,3.5
702,4344,2
702,780,3
702,4701,1.5
702,4643,3
702,5816,3.5
702,2959,5
702,2701,1.5
702,5956,4
702,1370,3.5
702,110,3.5
702,296,4
702,8965,3
702,8368,4
702,1777,3
702,788,2
702,2028,4
702,173,2.5
702,7346,2.5
702,6537,2.5
702,4993,5
702,4995,5
702,1911,0.5
702,2006,3.5
702,4896,3.5
702,3114,4
702,4816,3
702,4975,3.5
702,1792,3
702,260,5
702,4886,4.5
702,480,5
702,593,4.5
702,318,4.5
702,3536,3.5
702,4148,4
702,8916,2
702,7445,4
702,3980,3.5
702,1917,3
702,4034,3
702,2294,3
702,5620,2.5
702,648,4
702,7347,3
702,2762,5
702,7454,2.5
702,4369,3
702,3081,3.5
702,150,4
702,2012,3.5
702,1907,3.5
702,4025,2.5
810,434,3
810,185,3
810,300,4
810,225,3
810,110,5
810,165,4
810,318,5
810,339,3
810,457,4
810,316,2
810,296,4
810,288,1
810,292,3
810,253,3
810,380,4
810,593,4
832,750,5
832,1584,4
832,1284,5
832,1280,5
832,1260,5
832,471,5
832,668,4
832,898,5
832,858,5
832,1251,5
832,1419,5
832,1272,5
832,1250,5
832,319,4
832,348,4
832,111,5
832,1247,5
832,924,5
832,1273,4
832,553,1
832,25,5
832,123,5
832,671,4
832,541,5
832,1394,5
832,940,4
832,955,5
832,260,5
832,899,5
832,1411,5
832,912,5
832,1245,5
832,903,5
832,1278,5
832,1266,4
832,272,4
832,1253,5
832,162,5
832,363,5
832,527,5
832,951,5
832,905,4
832,1721,2
832,1246,4
832,1262,5
832,923,5
832,232,5
832,942,4
832,913,5
832,928,5
832,475,4
832,1248,5
832,800,5
832,300,5
832,965,5
832,318,5
832,293,4
832,246,5
832,1213,4
832,900,4
832,1254,5
832,745,4
832,593,3
832,1374,4
832,946,5
832,599,5
832,1252,5
832,1267,5
832,21,4
832,950,5
832,1249,5
832,342,4
832,909,4
832,953,5
832,608,5
832,1269,4
836,1721,3
836,6373,3
836,2114,3
836,7346,3
836,1269,4.5
836,4368,2
836,6537,3.5
836,8366,3
836,2124,3
836,1059,3.5
836,5066,3.5
836,1968,3.5
836,8916,2.5
836,1967,3.5
836,1485,3
836,4886,4
836,2011,3.5
836,6934,3
836,6936,3.5
836,1907,3.5
836,765,3
836,5481,3
836,5048,2.5
836,4979,2.5
836,1833,3.5
836,38,3.5
836,1835,4
836,8965,4
836,1573,2.5
836,1580,3.5
836,836,3.5
836,168,3.5
836,1544,3.5
836,4148,3.5
836,8368,3.5
836,5994,4
836,8464,3.5
836,8984,4
836,2640,3.5
836,2355,3
836,110,4
836,3484,3
836,708,3.5
836,441,4
836,903,3.5
836,313,3.5
836,316,3
836,923,4
836,4701,3
836,8974,1
836,2134,3.5
836,1551,3
836,8665,4
836,364,4.5
836,1278,3.5
836,1911,3
836,1488,3.5
836,1023,4
836,141,3.5
836,107,3.5
836,2125,4
836,4254,2.5
836,628,4
836,292,3.5
836,2144,4
836,1923,3.5
836,1380,4
836,3483,2.5
836,3578,4
836,3512,4
836,2297,3
836,6619,2.5
836,7451,3.5
836,1732,3.5
836,917,3.5
836,551,3.5
836,2080,3.5
836,4728,3.5
836,3034,3.5
836,1588,2
836,586,4
836,5816,3
836,2048,3.5
836,170,3
836,7454,3
836,344,2.5
836,6947,3
836,1547,2.5
836,541,3.5
836,5804,2
836,1731,2.5
836,8371,3
836,317,2.5
836,104,2.5
836,6687,2
836,6535,2.5
836,253,4
836,7453,2.5
836,5458,1
836,1370,2.5
836,2098,2.5
836,1884,3.5
836,2028,3
836,8833,3
836,2335,3
836,2059,3.5
836,2291,3.5
836,2687,3
836,2018,2.5
836,6166,4
836,3,3.5
836,1487,3
836,3004,2.5
836,1246,3.5
836,1265,3.5
836,1586,3.5
836,1676,3
836,3079,3.5
836,5991,3
836,4025,3.5
836,1566,3.5
836,899,4.5
836,2087,3.5
836,3114,3.5
836,2,3.5
836,1909,3
836,5620,3
836,531,3
836,4995,3
836,2294,3
836,2762,3.5
836,410,2.5
836,2085,3.5
836,1583,2
836,288,2
836,4519,3.5
836,8970,3.5
836,838,3.5
836,4896,3.5
836,661,4
836,2006,3
836,524,3.5
836,3489,4
836,4954,3.5
836,593,4.5
836,6264,2
836,539,3.5
836,1997,3.5
836,2012,3.5
836,2959,4
836,596,2.5
836,2133,3.5
836,8874,3.5
836,1127,3
836,7445,3.5
836,597,4.5
836,2135,3.5
836,2359,3
836,1125,4
836,588,4
836,3159,4.5
836,594,3.5
836,673,2
836,1367,2.5
836,2694,1.5
836,6593,3
836,2014,3
836,1917,3.5
836,616,4
836,837,3.5
836,296,3.5
836,158,3
836,1593,2.5
836,8985,3
836,8373,1.5
836,5065,2.5
836,4993,5
836,4478,3.5
836,8810,3
836,3594,3.5
836,8866,2.5
836,457,4
836,919,3.5
836,6951,2
836,5971,4
836,637,3.5
836,2115,2.5
836,902,3.5
836,216,2.5
836,3210,3
836,3173,3.5
836,4816,3
836,111,3.5
836,8814,2.5
836,2054,2.5
836,1088,4
836,4973,3.5
836,2321,3.5
836,8860,2.5
836,339,3.5
836,1653,3.5
836,8981,3
836,377,1.5
836,1396,4
836,4228,2
836,1713,3.5
836,1690,2.5
836,13,3.5
836,1093,3
836,783,2.5
836,6793,3.5
836,1688,3.5
836,8914,4
836,2722,3
836,2078,3.5
836,2761,2.5
836,4990,2.5
836,442,3
836,1381,2.5
836,19,1.5
836,745,3.5
836,4992,4
836,778,4
836,1848,2
836,1592,2.5
836,801,3
836,7347,2.5
836,4638,2.5
836,711,2.5
836,1610,3.5
836,780,3.5
836,1374,3.5
836,169,2.5
836,3052,3.5
836,1393,3.5
836,1735,2.5
836,2152,2.5
836,986,3.5
836,4247,1.5
836,1556,2
836,1702,2.5
836,500,3.5
836,258,3
836,262,3.5
836,260,4.5
836,1073,4
836,750,3.5
836,2118,3
836,8961,4
836,8870,2.5
836,1584,4
836,3081,3
836,2268,4
836,2605,4
836,4880,4.5
836,2617,3.5
836,455,2.5
836,1777,2.5
836,277,2.5
836,2455,2
836,1665,3.5
836,435,3
836,2701,2.5
836,2657,3.5
836,2671,2
836,2528,3
836,595,4
836,185,3.5
836,1888,3
836,3784,3
836,62,2.5
836,480,4
836,1366,1.5
836,8643,3
836,788,2.5
836,1391,3.5
836,231,3
836,5064,3.5
836,3981,2.5
836,1282,4
836,165,3
836,3175,2.5
836,4823,3.5
836,4248,2
836,587,3.5
836,349,3.5
836,2791,3
836,3146,2
836,648,3
836,1831,3.5
836,3033,3.5
836,4232,1
836,2470,4
836,2501,3.5
841,2699,4.5
841,2594,5
841,2455,5
841,5991,2.5
841,1597,4
841,910,4
864,4993,5
864,5618,5
864,480,5
914,588,4
914,185,2
914,288,2
914,593,5
914,410,3
914,329,2
914,480,2
914,592,3
914,457,4
914,318,3
914,253,3
914,300,3
914,161,3
914,296,5
914,590,2
1094,480,3.5
1094,593,4
1210,4973,5
1210,1680,3
1210,1635,4
1417,8937,5
1471,818,4
1471,633,2
1471,648,3
1471,17,4
1471,581,5
1471,780,4
1471,985,1
1471,1639,3
1471,260,3
1471,1414,4
1471,68,4
1471,1363,3
1471,1073,3
1471,141,3
1471,1367,3
1471,96,1
1471,661,2
1471,866,5
1471,762,3
1471,1393,5
1471,82,3
1471,830,3
1471,708,4
1471,608,5
1471,1392,3
1471,102,3
1471,562,2
1471,786,3
1471,801,3
1471,761,3
1471,800,3
1534,914,0.5
1534,3512,4
1534,916,4
1534,277,4
1534,1271,5
1534,911,5
1534,3159,4.5
1534,828,4
1534,938,4.5
1550,1777,4
1550,180,3
1550,1127,4
1550,2115,5
1550,1909,3
1550,70,3.5
1550,2005,5
1550,1372,3
1550,4886,3
1550,1722,3
1550,3578,4
1550,671,3
1550,1257,5
1550,3527,4
1550,2000,4.5
1550,585,2
1564,2204,4
1564,4885,4
1564,968,4
1564,1644,4
1564,599,4
1564,1608,4
1564,1721,4
1564,1680,4
1564,1266,4
1564,2132,5
1564,1262,4
1564,3529,4
1564,3556,5
1564,4499,3
1564,1783,3
1564,1267,4
1564,4326,5
1564,2268,4
1564,1931,5
1564,25,5
1564,3053,3
1564,858,5
1564,62,4
1564,1732,5
1564,4034,4
1564,1729,4
1564,4349,4
1564,4515,5
1566,848,3
1566,480,4
1703,1245,5
1716,828,4
1716,604,0.5
1716,1721,4
1758,3074,3
1758,3030,5
1758,1580,4
1758,3037,3
1758,1266,5
1758,110,5
1758,553,4
1841,3210,3
1841,273,2
1841,2144,3
1841,256,1
1841,277,3
1841,914,3
1841,585,1
1841,2455,3
1841,3072,2.5
1884,480,4
1884,595,2
1884,588,2
1884,592,3
1884,344,3
1884,590,3
1884,329,3
1884,153,3
1884,296,3
1884,231,1
1884,150,4
1916,2762,2
1916,527,4.5
1916,1580,3.5
1916,3578,2
1916,4993,2
1916,1721,3.5
2010,527,4
2010,541,5
2010,745,0.5
2010,497,2
2010,750,5
2010,105,5
2010,253,5
2010,585,0.5
2010,788,0.5
2010,1573,3
2010,246,0.5
2010,1485,1.5
2010,1377,5
2010,232,1
2010,435,5
2010,318,3.5
2010,196,1
2010,1653,5
2010,260,5
2010,329,5
2010,104,4
2010,543,5
2010,1089,5
2010,1584,5
2010,293,5
2010,5,0.5
2010,62,3.5
2010,539,4
2049,912,4
2049,897,4
2063,1721,4
2063,1888,5
2063,410,2
2103,1394,5
2103,1091,2
2103,339,4
2103,150,5
2103,1125,4
2103,1958,5
2103,2028,5
2103,3111,4
2103,307,4
2103,1257,3
2103,1272,5
2103,2359,4
2103,3107,2
2103,2333,4
2103,1562,3
2103,423,3
2103,1956,5
2103,1641,5
2103,1584,5
2103,247,3
2103,2662,4
2103,920,4
2103,300,3
2103,1701,3
2103,2657,4
2103,2527,4
2103,1642,4
2103,1955,4
2103,213,4
2103,1923,5
2103,1633,5
2103,1127,3
2103,377,4
2103,1405,4
2103,593,5
2103,1250,5
2103,2108,4
2103,144,4
2103,2054,3
2103,1266,4
2103,1552,3
2103,1963,4
2103,237,3
2103,65,1
2103,1090,5
2103,597,3
2103,994,4
2103,923,5
2103,306,4
2103,348,4
2103,1660,4
2103,500,4
2103,380,3
2103,509,4
2103,3033,2
2103,1702,3
2103,62,4
2103,587,5
2103,648,3
2103,1610,5
2103,2348,3
2103,454,4
2103,858,5
2103,1387,5
2103,1961,5
2103,1580,4
2103,1380,4
2103,869,4
2103,85,3
2103,480,4
2103,539,5
2103,2616,3
2103,1393,5
2103,1377,3
2103,58,4
2103,25,3
2103,321,3
2103,953,4
2103,1694,4
2103,1894,3
2103,1391,3
2103,276,3
2103,1810,5
2103,2671,4
2103,527,5
2103,2064,4
2103,1359,3
2103,207,4
2103,2259,3
2103,1358,5
2103,3040,3
2103,2011,3
2103,949,4
2103,1265,4
2103,1396,3
2103,745,5
2103,2791,4
2103,1542,4
2103,1732,5
2103,2302,3
2103,1247,5
2103,697,4
2103,2001,4
2103,3072,4
2103,1371,3
2103,5060,5
2103,590,5
2103,231,2
2103,762,2
2103,1124,5
2103,2100,4
2103,296,4
2103,2355,4
2103,1485,4
2103,1278,5
2103,661,4
2103,3037,5
2103,2022,3
2103,912,5
2103,2433,4
2103,1966,3
2103,349,4
2103,2262,3
2103,921,4
2103,2501,3
2103,541,5
2103,457,5
2103,3104,4
2103,223,4
2103,86,4
2103,1586,4
2103,1419,5
2103,17,4
2103,508,5
2103,2067,4
2103,153,3
2103,1259,4
2103,260,5
2103,21,4
2103,466,4
2103,2469,4
2103,468,3
2103,2012,4
2103,1831,3
2103,2291,4
2103,1246,4
2103,862,5
2103,272,3
2103,337,4
2103,342,5
2103,1954,5
2103,2115,4
2103,608,5
2103,24,4
2103,1073,4
2103,2013,3
2103,919,5
2103,1885,5
2103,1968,3
2103,318,5
2103,2313,5
2103,111,4
2103,2779,4
2103,531,3
2103,708,4
2103,1965,3
2103,471,4
2103,2112,4
2103,924,5
2103,750,5
2103,3168,4
2103,314,5
2103,2109,3
2103,2160,5
2103,2463,4
2114,260,4
2114,4011,4
2114,4995,4.5
2114,6373,3.5
2114,318,5
2114,8368,4
2114,4993,4.5
2114,1089,3.5
2114,7234,5
2114,858,5
2114,4896,4
2114,1265,4.5
2114,778,5
2114,223,4.5
2114,4973,5
2114,5956,4
2114,2959,5
2114,1732,4
2114,1653,5
2114,714,4.5
2114,2395,4.5
2114,293,4.5
2114,4886,3
2114,1961,5
2114,3052,4.5
2114,500,4
2114,2011,4
2114,4734,4
2114,2762,4
2114,1968,4.5
2114,1246,5
2114,1093,4.5
2114,5816,4
2114,296,4.5
2114,5995,4.5
2114,4979,5
2114,1580,4.5
2114,337,5
2114,1682,5
2114,364,5
2114,4351,4.5
2114,1721,3.5
2114,2,4
2114,2324,5
2114,3578,4
2114,6934,1
2114,924,4.5
2114,1639,4.5
2227,920,2
2227,17,4
2227,2690,4
2227,946,5
2227,1947,3
2227,914,5
2227,928,5
2227,898,4
2227,750,4
2227,916,3
2227,912,3
2227,955,5
2227,3980,1
2227,910,5
2227,1949,3
2227,892,5
2227,28,5
2227,2611,5
2227,110,2
2227,1721,3
2247,899,0.5
2247,585,0.5
2247,2539,0.5
2247,24,5
2247,3107,4.5
2247,673,2
2247,216,3
2365,318,5
2384,4104,3
2384,4613,1
2384,2288,4
2384,1375,3
2384,333,3.5
2384,3396,4
2384,2764,2
2384,4887,2
2384,440,3
2384,2759,2
2384,2099,4
2384,3692,1
2384,88,3
2384,593,5
2384,1923,4.5
2384,4973,5
2384,898,5
2384,648,2
2384,3052,2
2384,2012,3
2384,1967,3
2384,349,2
2384,1918,2
2384,3698,2
2384,1405,4.5
2384,2617,0.5
2384,1371,2
2384,3877,1
2384,329,3
2384,1954,5
2384,1975,1
2384,3418,4
2384,4344,1
2384,4641,4
2384,2974,1
2384,2054,3
2384,1639,3
2384,596,4.5
2384,2965,1
2384,836,2
2384,780,3
2384,157,1
2384,479,1
2384,380,2
2384,337,3.5
2384,595,4.5
2384,2093,2
2384,694,1
2384,2043,3
2384,2028,4
2384,586,3.5
2384,5651,1.5
2384,1374,4
2384,4652,1
2384,2371,3.5
2384,7015,3
2384,1407,2
2384,2097,3
2384,3175,3
2384,4993,5
2384,2770,4
2384,4896,4
2384,832,3.5
2384,185,2.5
2384,2049,3
2384,442,2
2384,1997,5
2384,2791,5
2384,4442,4
2384,2000,4
2384,2107,1
2384,1387,5
2384,750,5
2384,95,2
2384,2005,3
2384,7340,3.5
2384,296,5
2384,839,1
2384,2614,1
2384,903,5
2384,2077,4
2384,70,2
2384,922,4
2384,4992,2
2384,1391,2
2384,6477,4.5
2384,919,5
2384,5852,1
2384,3016,2
2384,2003,4
2384,1499,1
2384,2091,3.5
2384,7237,3
2384,1676,3
2384,2100,4
2384,1379,2
2384,4226,5
2384,277,0.5
2384,1089,5
2384,2001,2
2384,2502,4
2384,2141,3
2384,20,2
2384,2026,1
2384,5481,4
2384,5353,4
2384,5237,2
2384,1673,3.5
2384,1573,3
2384,4519,3.5
2384,1917,1
2384,2017,3
2384,1682,5
2384,2122,1
2384,2002,2
2384,916,4
2384,1378,2
2384,2302,4
2384,2959,4
2384,2105,3
2384,111,4
2384,1285,3
2384,3480,4
2384,1381,1
2384,2470,3
2384,2642,2
2384,5139,4
2384,122,2.5
2384,1562,1
2384,441,4
2384,2699,3
2384,3699,4
2384,1380,4.5
2384,14,3
2384,3176,4
2384,1597,3
2384,6537,4
2384,5040,2
2384,7007,1.5
2384,4477,3
2384,457,4
2384,2115,2.5
2384,1377,3
2384,527,4.5
2384,2023,4
2384,2085,3.5
2384,2046,3
2384,1373,2
2384,1947,4.5
2384,1721,3
2384,2018,5
2384,1924,3
2384,318,5
2384,3034,3
2384,544,2
2384,2087,4
2384,1968,5
2384,1262,4
2384,2080,4
2384,924,3.5
2384,1088,1.5
2384,1255,3
2384,1372,2
2384,1645,1
2384,3543,3
2384,2133,2
2384,3701,3
2384,1945,5
2384,1608,2
2384,1792,2
2384,858,5
2384,1544,2
2384,1961,5
2384,1389,1
2384,4734,2
2384,434,3
2384,1213,5
2384,2153,2
2384,1249,4
2384,1653,2.5
2384,2268,4.5
2384,3178,4
2384,1259,5
2384,303,2
2384,594,5
2384,89,3
2384,1970,1
2384,364,5
2384,590,4
2384,1909,4
2384,196,2
2384,6373,3.5
2384,4995,4
2384,4034,4
2384,4979,4
2384,2048,4
2384,1370,3
2384,1994,4
2384,1253,5
2384,2162,2
2384,338,1.5
2384,494,3
2384,912,5
2384,3081,4
2384,1265,4
2384,778,3
2384,193,0.5
2384,2640,4
2384,3397,4
2384,2114,4.5
2384,2033,4.5
2384,5991,5
2384,1247,5
2384,587,3
2384,608,5
2384,429,3
2384,953,4.5
2384,288,2
2384,2119,1
2384,4351,1
2384,2722,1
2384,805,2
2384,1580,4
2384,1556,1
2384,260,5
2384,2395,4
2384,592,3
2384,2064,4
2384,480,3
2384,2762,5
2384,4771,1
2384,4954,4
2384,235,4
2384,597,3
2384,1912,3
2384,546,1
2384,112,3
2384,1257,4
2384,3168,3
2384,2013,2
2384,3578,4
2384,300,4.5
2384,2692,3
2384,377,4
2384,1073,3
2384,6,3
2384,543,3
2384,165,3
2384,2058,2
2384,292,3
2384,5693,4.5
2384,1584,3.5
2384,150,4
2384,1479,2
2384,1589,4
2384,2161,4
2384,1376,3
2384,4499,3
2384,2359,3
2384,160,1
2384,2011,3.5
2384,1393,2.5
2384,153,2
2384,1552,2
2384,261,3.5
2384,2004,2
2384,2748,1
2413,4993,5
2413,953,2.5
2413,480,4.5
2413,593,3.5
2413,260,3.5
2413,318,4.5
2419,150,3
2419,161,1
2419,17,1
2419,165,2
2419,527,4
2419,597,3
2419,164,3
2419,539,3
2419,277,5
2419,224,4
2419,344,4
2419,95,1
2419,249,3
2419,252,3
2419,265,5
2419,11,3
2419,204,3
2419,475,5
2419,364,4
2419,21,4
2419,153,3
2419,585,2
2419,315,2
2419,593,4
2419,62,4
2419,594,5
2419,454,3
2419,377,3
2419,348,3
2419,592,3
2419,608,1
2419,588,4
2419,145,1
2419,380,3
2419,339,1
2419,337,4
2419,316,1
2419,22,3
2419,434,3
2419,508,4
2419,293,1
2419,435,3
2419,25,5
2419,58,5
2419,158,3
2419,6,1
2419,318,5
2419,457,4
2419,233,3
2419,551,5
2419,2,3
2419,222,4
2419,342,4
2419,218,1
2419,147,3
2419,480,3
2419,162,5
2419,266,1
